timestamp_sgt,timestamp_utc,dataset_label,aoi_id,station_count,station_coverage_fraction,stations_present,aggregation_version,network_mean_wbgt_a_score_c,network_median_wbgt_a_score_c,network_p75_wbgt_a_score_c,network_p90_wbgt_a_score_c,network_max_wbgt_a_score_c,network_mean_p_ge31,network_median_p_ge31,network_p75_p_ge31,network_p90_p_ge31,network_max_p_ge31,anchor_S128_wbgt_a_score_c,anchor_S128_p_ge31,exclude_S142_network_p90_wbgt_a_score_c,exclude_S142_network_p90_p_ge31,exclude_high_event_stations_network_p90_wbgt_a_score_c,exclude_high_event_stations_network_p90_p_ge31,probability_any_independence_experimental,quality_flag,method_caveats,notes,missing_station_count
2026-05-11 19:00:00+08:00,2026-05-11 11:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,27.684837589913528,27.74295933081017,27.940681553645472,28.037173284550114,28.088139192783864,0.027947451580342966,0.0281225390226987,0.0358629127127231,0.04024311518961724,0.0427974036345028,27.74295933081017,0.0281225390226987,28.03872506854477,0.0403188016098341,28.04182863653409,0.04047017445026782,0.5354321655247125,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-11 20:00:00+08:00,2026-05-11 12:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.16172467473012,26.22116271852012,26.345706687281435,26.371491488694716,26.69470000124453,0.004076290318095181,0.0042314172366976,0.0049471588218952,0.00510987399478818,0.0076599937593949,26.16288857698261,0.0039329057399111,26.372559678836705,0.0051167284182989,26.374696059120684,0.00513043726532034,0.10443667932514644,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-11 21:00:00+08:00,2026-05-11 13:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.43116685305131,26.44477011078203,26.69055015451272,26.822724872863734,27.34575048348099,0.006098079911237288,0.0056014820206825,0.00762034039252305,0.00899191782082014,0.0172360659855735,26.44477011078203,0.0056014820206825,26.82654965226928,0.00903507758242495,26.83419921108036,0.009121397105634569,0.1523391924712424,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-11 22:00:00+08:00,2026-05-11 14:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.402387450179003,26.48507897750187,26.68644784553959,26.91267672285669,27.48986985449133,0.006144044730179356,0.0058917384998047,0.0075813262704987,0.01006064239097224,0.0205991046921747,26.35630993148533,0.005013392662625,26.91646337410685,0.0101083963709746,26.924036676607166,0.01020390433097932,0.15345711745887536,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-11 23:00:00+08:00,2026-05-11 15:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.54059631871726,26.61541504339339,26.835665340804635,27.099422581668776,27.56935514744021,0.007327524112998167,0.006936493274853,0.00913596187519155,0.012694294466201341,0.0227206736105645,26.5116473239256,0.0060911782201096,27.10105342176014,0.012720110657836951,27.104315101942877,0.012771743041108171,0.18031394182444016,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 00:00:00+08:00,2026-05-11 16:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.015720171812447,26.09192089098245,26.37862122890691,26.567814090893975,27.33782707166601,0.0039963105764288034,0.003597560387717,0.0051556586894026,0.0065440488825303615,0.0170676934430267,25.93569854552306,0.0029563967383612,26.57631419269146,0.00661438669446835,26.593314396286427,0.006755062318344329,0.10259444118161798,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 01:00:00+08:00,2026-05-11 17:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.15016486509033,26.25586391287317,26.516283151986293,26.674249059496482,27.53254914539153,0.004765121617531255,0.0044197839531117,0.006126662034510649,0.007468788127261921,0.0217129658247134,26.08270094397359,0.0035561382623058,26.678295960018943,0.00750678750342355,26.68638976106387,0.00758278625574681,0.12117653090316649,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 02:00:00+08:00,2026-05-11 18:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.281377257342932,26.4332593630087,26.642198833564855,26.796262718715553,27.67357058616799,0.005643694434726475,0.0055212367709792,0.00717299529940275,0.008702140482478981,0.0258280375554443,26.194746615401183,0.0040934020763253,26.80182626546386,0.00876303451975535,26.812953358960467,0.00888482259430809,0.14195863861548563,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 03:00:00+08:00,2026-05-11 19:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.511890513807998,26.651534867147745,26.880043892419504,27.046684550565285,27.753226833044785,0.00736560842429823,0.0072572761292828,0.00965654931070235,0.011902569470023144,0.0284784567629887,26.400152938700888,0.0052967576829018,27.055107984306847,0.012028642213370001,27.071954851789975,0.01228078770006372,0.1812584363003008,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 04:00:00+08:00,2026-05-11 20:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.427340137633138,26.5310894000349,26.83206666728271,26.950997435530653,27.802005181880343,0.0067714476579748845,0.0062413616091041,0.0090953036781498,0.010556685510836081,0.0302299040291634,26.19960711716116,0.0041184555911489,26.95661982389279,0.01063120154467845,26.967864600617062,0.01078023361236319,0.16794885578091945,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 05:00:00+08:00,2026-05-11 21:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.503869158245976,26.695952065240075,26.88741063452944,27.086750480880294,27.83083600067668,0.007560288558227012,0.0076720002834036,0.00974612194191465,0.01249755402559546,0.0313137234284583,26.25076519271741,0.0043915923225936,27.09006295419602,0.012549289751586399,27.09668790082747,0.012652761203568279,0.1856580502834505,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 06:00:00+08:00,2026-05-11 22:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.844401175883135,26.992225884664,27.153187245856877,27.366426855347505,27.950168830551355,0.010840038340849133,0.0111070647798156,0.0135721070939212,0.017699376883214223,0.0362127999932058,26.62277280146668,0.0070006754365599,27.373530610385924,0.0178563208032817,27.387738120462757,0.01817020864341666,0.2554084667278498,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 07:00:00+08:00,2026-05-11 23:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.8115527093819,26.931304670990134,27.20007879772968,27.336241181180455,27.74683815137245,0.01026109110755806,0.0102944792713088,0.01438693783237545,0.01703634452828986,0.0282564858330759,26.572370542461144,0.0065725539861297,27.338882843398572,0.017092283741253753,27.3441661678348,0.01720416216718153,0.24341136334425417,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 08:00:00+08:00,2026-05-12 00:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,28.29895798732628,28.42494567534924,28.507735676885687,28.53292218137389,29.060101558587164,0.058041545652366695,0.0639856447580584,0.0705278408467372,0.0726399027882603,0.13212279782518,28.138287635667567,0.0454632259603834,28.534352873983973,0.07276157595118266,28.52294478320425,0.07179689262952701,0.8023061668839666,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 09:00:00+08:00,2026-05-12 01:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,29.207425938921453,29.119610450343444,29.287299330533827,29.50779650148618,29.874218410220863,0.15845799297853128,0.1409643033334165,0.16879942740163312,0.21115605940342766,0.2981603782372966,29.181280227167445,0.1506432055141717,29.50785067157107,0.21116743398991888,29.507959011740844,0.21119018316290136,0.9908426663752722,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 10:00:00+08:00,2026-05-12 02:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,30.480668768527114,30.518241411191585,30.565985054584097,30.73289473842559,30.868917795276907,0.4774112263219757,0.4889412436638121,0.5039853018477722,0.5563450399469267,0.5981607049753486,30.5056310437148,0.4849699308000302,30.733141159532224,0.556421708364168,30.7336340017455,0.5565750451986505,0.9999999791258402,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 11:00:00+08:00,2026-05-12 03:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,31.056346103568124,31.02272289501166,31.147854865914482,31.22205238908273,31.241626155868538,0.6527100700152867,0.6437523872592934,0.6789397932300612,0.6990771244186725,0.704252173896375,30.98492223839505,0.632751268902749,31.224573440546138,0.6997447957903222,31.22961554347296,0.7010801385336216,0.9999999999996465,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 12:00:00+08:00,2026-05-12 04:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,30.92034191595981,30.8656460336419,31.319162052471306,31.412478343578346,31.508239703800385,0.6076086061485945,0.5971689793999171,0.7241604352284043,0.7470598360817308,0.7691845305454864,30.8656460336419,0.5971689793999171,31.413330858799725,0.7472627945631223,31.415035889242485,0.7476687115259052,0.9999999999965958,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 13:00:00+08:00,2026-05-12 05:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,30.120905627550904,30.15426570629234,30.288959042078634,30.545912124616784,31.255256263339977,0.3729589979735574,0.3768226928430341,0.4174466100956134,0.49765940699638234,0.7078181735002501,30.261639321174275,0.4090956478884519,30.557812522853823,0.5014079185136131,30.581197111948203,0.5087739393671187,0.9999981247291356,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 14:00:00+08:00,2026-05-12 06:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,29.384233336860486,29.41066361525014,29.55715044112283,29.601095472456848,29.62929247745412,0.18977438393571966,0.1914813824095034,0.2217081566280089,0.23141548785658803,0.2377929669718621,29.55082806050754,0.2203329603515432,29.59334350285436,0.22970021747814345,29.5988170925193,0.23092535080448215,0.9966856299273,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 15:00:00+08:00,2026-05-12 07:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,28.051254819868934,27.7919420883532,28.23995266180625,29.221994709319162,29.90173275798084,0.06072763326609746,0.0298602331120038,0.0513605738461494,0.1573286272848318,0.3054687142615063,28.21812899318446,0.0500361883238924,29.222363480072424,0.15739027609496625,29.223101021578945,0.1575135737152352,0.8296716591047101,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 16:00:00+08:00,2026-05-12 08:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,27.21499983028518,27.14624576374451,27.369463526340244,27.596420041471553,27.620152999745024,0.015326119014345718,0.0134550679736814,0.017752949881966948,0.02349267723444486,0.0241868173221498,27.294816017182093,0.0161815294299346,27.59860379116969,0.0235559898662457,27.602971290565964,0.02368261512984738,0.34118470387910915,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 17:00:00+08:00,2026-05-12 09:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,27.06727441233674,27.13475189430893,27.171828499528246,27.202047412110915,27.207163771892645,0.012409388455631302,0.0132640936274268,0.0138900678182924,0.01442150241232302,0.0145134154709578,27.15212445335025,0.0135537900597452,27.20245765207789,0.01442885637238865,27.196173975798477,0.0143170555392871,0.2862422471646787,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 18:00:00+08:00,2026-05-12 10:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.83839697149365,26.630955004624195,27.09426160507523,27.505268582530334,27.718474818853974,0.010602985393600387,0.0070727419631562,0.01261327089140565,0.021003339948682045,0.0272911422466234,27.08475246493436,0.0124639912547189,27.51014311864581,0.021130397945433553,27.519892190876767,0.02138451393893657,0.2505025858866634,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 19:00:00+08:00,2026-05-12 11:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,26.685062407812556,26.56112249643591,26.87878244692201,27.153963684658063,27.16042502109686,0.008081315162573245,0.0064806198790729,0.00964214464997835,0.01358483887393678,0.0136944007897253,26.88919236757462,0.0097674453031309,27.154215333591985,0.01358909101197525,27.154718631459836,0.01359759528805219,0.19684638238628127,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 20:00:00+08:00,2026-05-12 12:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,25.54461559732294,25.522669589742748,25.665319536555366,25.98701519794319,26.072503873242084,0.0019133568733532777,0.0017586088519972,0.00210438406585045,0.00315334514288816,0.0035108794933977,25.609831761476915,0.0019624470831418,25.987366730332944,0.00315473868506675,25.98806979511246,0.00315752576942393,0.05040199052202565,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 21:00:00+08:00,2026-05-12 13:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,25.692942756786664,25.60220983868765,25.938402273183264,26.16791894491529,26.34783747545972,0.0023525352970628706,0.0019437188327517,0.0029665566038482,0.00395918105108696,0.004960398423122,25.60220983868765,0.0019437188327517,26.17217575210195,0.00398044996902955,26.180689366475274,0.00402298780491473,0.06162606990621533,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 22:00:00+08:00,2026-05-12 14:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,25.83148755952611,25.781506575086816,26.174045078121555,26.1953634037338,26.59367345432197,0.0028225985925731073,0.002435434025885,0.00398840520308405,0.004096631404004221,0.0067502346564095,25.73587777427581,0.0022996183502029,26.196233924662067,0.0041011132430489,26.197974966518593,0.00411007692113826,0.07349727912847348,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-12 23:00:00+08:00,2026-05-12 15:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,25.953914190249616,25.867708116167044,26.180506466431495,26.305742783262225,26.888854394562376,0.0032651667539251084,0.0027142288746221,0.0040208733801766,0.004705594839248,0.0097633255248532,25.83620869592664,0.0026088423351641,26.307708060053173,0.0047172253630812,26.31163861363506,0.0047404864107476,0.08454770423950286,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
2026-05-13 00:00:00+08:00,2026-05-12 16:00:00+0000,hourly_max,ToaPayoh_or_OpenHeat_AOI_candidate,27,1.0,S124;S125;S126;S127;S128;S129;S130;S132;S135;S137;S139;S140;S141;S142;S143;S144;S145;S146;S147;S148;S149;S150;S151;S153;S180;S184;S187,v1.1-sprint4d-design-dry-run,25.50258125463054,25.46179997153164,25.671928921647414,25.78728891522757,26.39599954007878,0.0018248832658988741,0.0016289294522255,0.00212189708153315,0.00245323615531656,0.0052692440969604,25.4072317589697,0.0015208124125039,25.78808034362135,0.0024556800155416,25.78966320040891,0.00246056773599168,0.04812867736852444,low_support_station:1; not_operational_warning:27; ok_retrospective_diagnostic:27; station_bias_warning:4,S128 anchor is sensitivity only and not AOI truth; network_max is upper-bound sensitivity only; probability_any assumes station independence and is disabled by default,candidate pending human review; retrospective station-network diagnostic aggregation only; input_status=full_station_diagnostic,0
