timestamp_sgt,timestamp_utc,dataset_label,station_count,network_median_p_ge31,network_p90_p_ge31,network_max_p_ge31,anchor_S128_p_ge31,exclude_S142_network_p90_p_ge31,exclude_high_event_stations_network_p90_p_ge31,anchor_minus_median_p_ge31,anchor_minus_p90_p_ge31,max_minus_p90_p_ge31,s142_exclusion_delta_p90_p_ge31,high_event_exclusion_delta_p90_p_ge31,s142_exclusion_abs_delta_gt_0p05,high_event_exclusion_abs_delta_gt_0p05
2026-05-10 02:00:00+08:00,2026-05-09 18:00:00+0000,hourly_max,27,0.0018597966923279,0.00344088100877506,0.0103933938366062,0.0014329047629681,0.0034408968711688998,0.00344092859595658,-0.00042689192935980004,-0.0020079762458069597,0.00695251282783114,1.5862393839844585e-08,4.7587181519967436e-08,False,False
2026-05-10 03:00:00+08:00,2026-05-09 19:00:00+0000,hourly_max,27,0.0025403919833266,0.0059225511494720015,0.0120768563552651,0.0025403919833266,0.0059888694504719,0.006121506052471699,0.0,-0.0033821591661454013,0.006154305205793099,6.631830099989872e-05,0.0001989549029996979,False,False
2026-05-10 04:00:00+08:00,2026-05-09 20:00:00+0000,hourly_max,27,0.0029442040917572,0.00499099094652458,0.0178138939286341,0.0024847701371594,0.0049920987148980005,0.00499431425164484,-0.0004594339545978001,-0.00250622080936518,0.012822902982109521,1.1077683734206367e-06,3.3233051202601754e-06,False,False
2026-05-10 05:00:00+08:00,2026-05-09 21:00:00+0000,hourly_max,27,0.0032207794698969,0.00558376884931934,0.0307613561404607,0.0026130734375224,0.00558718259746225,0.00559401009374807,-0.0006077060323745002,-0.00297069541179694,0.02517758729114136,3.4137481429103236e-06,1.0241244428730104e-05,False,False
2026-05-10 06:00:00+08:00,2026-05-09 22:00:00+0000,hourly_max,27,0.0040336154196849,0.006444666572604602,0.0223557465394761,0.0033396169448457,0.00650481204153635,0.00662510297939985,-0.0006939984748391996,-0.0031050496277589016,0.015911079966871498,6.014546893174863e-05,0.0001804364067952485,False,False
2026-05-10 07:00:00+08:00,2026-05-09 23:00:00+0000,hourly_max,27,0.0036333905896368,0.00570689157119582,0.0226066341304841,0.0029095740529933,0.0057335868222032505,0.00578697732421811,-0.0007238165366435,-0.00279731751820252,0.016899742559288278,2.669525100743031e-05,8.008575302229006e-05,False,False
2026-05-10 08:00:00+08:00,2026-05-10 00:00:00+0000,hourly_max,27,0.0251675443670632,0.04786972226813323,0.0720354272734325,0.0235455282869866,0.0481730743080662,0.04877977838793216,-0.0016220160800765986,-0.024324193981146627,0.02416570500529927,0.0003033520399329734,0.000910056119798934,False,False
2026-05-10 09:00:00+08:00,2026-05-10 01:00:00+0000,hourly_max,27,0.0417963553577827,0.1122119715650873,0.1160528324160573,0.051042906817399,0.11269369945802216,0.11365715524389185,0.009246551459616302,-0.0611690647476883,0.0038408608509699904,0.0004817278929348523,0.001445183678804543,False,False
2026-05-10 10:00:00+08:00,2026-05-10 02:00:00+0000,hourly_max,27,0.2813226993972106,0.34267809725301757,0.3563030862658901,0.2768679789245772,0.34343397986407415,0.34494574508618725,-0.0044547204726334,-0.06581011832844036,0.013624989012872513,0.0007558826110565797,0.0022676478331696837,False,False
2026-05-10 11:00:00+08:00,2026-05-10 03:00:00+0000,hourly_max,27,0.5913838353316428,0.6123354348199417,0.6195474098312931,0.5678090910453178,0.6124654031965433,0.6099490937131137,-0.023574744286325,-0.04452634377462383,0.007211975011351401,0.00012996837660161908,-0.002386341106828005,False,False
2026-05-10 12:00:00+08:00,2026-05-10 04:00:00+0000,hourly_max,27,0.7424309771339315,0.7793213328300765,0.8305189614102139,0.7530800970490569,0.7795935367279414,0.780137944523671,0.010649119915125405,-0.026241235781019667,0.05119762858013732,0.00027220389786486443,0.0008166116935944823,False,False
2026-05-10 13:00:00+08:00,2026-05-10 05:00:00+0000,hourly_max,27,0.8070859635051049,0.8511047653602689,0.901602238433165,0.8160348751742741,0.8517263354198938,0.8529694755391438,0.008948911669169224,-0.03506989018599482,0.05049747307289609,0.0006215700596249318,0.0018647101788749065,False,False
2026-05-10 14:00:00+08:00,2026-05-10 06:00:00+0000,hourly_max,27,0.6915423811823589,0.7369214249409463,0.7855515677156011,0.6920199413277508,0.7407810126284249,0.7485001880033822,0.0004775601453919087,-0.04490148361319546,0.04863014277465483,0.0038595876874786272,0.011578763062435993,False,False
2026-05-10 15:00:00+08:00,2026-05-10 07:00:00+0000,hourly_max,27,0.5246854025856551,0.5963106776308481,0.6466951823445367,0.5275432795624394,0.5970238530798557,0.5984502039778713,0.0028578769767843015,-0.0687673980684087,0.050384504713688605,0.0007131754490076192,0.0021395263470231907,False,False
2026-05-10 16:00:00+08:00,2026-05-10 08:00:00+0000,hourly_max,27,0.3893419498468002,0.5162286596273588,0.5326593745436515,0.4418630546221377,0.5166205874112895,0.5174044429791511,0.0525211047753375,-0.07436560500522105,0.016430714916292777,0.00039192778393071226,0.0011757833517923588,False,False
2026-05-10 17:00:00+08:00,2026-05-10 09:00:00+0000,hourly_max,27,0.2647097703667928,0.34959104305938177,0.4516368477686892,0.3141692654994841,0.35236422746943263,0.3579105962895344,0.04945949513269132,-0.03542177755989767,0.10204580470930741,0.0027731844100508662,0.008319553230152654,False,False
2026-05-10 18:00:00+08:00,2026-05-10 10:00:00+0000,hourly_max,27,0.0908196231778355,0.10616816673052243,0.109467684371898,0.0908196231778355,0.1062668539857535,0.10646422849621566,0.0,-0.01534854355268693,0.0032995176413755656,9.868725523107247e-05,0.0002960617656932313,False,False
2026-05-10 19:00:00+08:00,2026-05-10 11:00:00+0000,hourly_max,27,0.0089321839601073,0.0190368163950902,0.0251038729392499,0.0069389410148138,0.01907777195229965,0.0188013193017134,-0.0019932429452935007,-0.012097875380276402,0.006067056544159698,4.095555720944749e-05,-0.00023549709337680053,False,False
2026-05-10 20:00:00+08:00,2026-05-10 12:00:00+0000,hourly_max,27,0.0022845910215791,0.0024956978763894804,0.0047692508656167,0.0021285111087324,0.00249897913403625,0.00250554164932979,-0.00015607991284670008,-0.0003671867676570805,0.0022735529892272195,3.281257646769748e-06,9.843772940309678e-06,False,False
2026-05-10 21:00:00+08:00,2026-05-10 13:00:00+0000,hourly_max,27,0.002655018635175,0.00442814061063422,0.0064507567364639,0.0026666723171825,0.00443806038864515,0.00445789994466701,1.1653682007499878e-05,-0.00176146829345172,0.0020226161258296797,9.919778010929713e-06,2.9759334032790005e-05,False,False
