cell_id,mean_building_height_m,tree_canopy_fraction,grass_fraction,water_fraction,built_up_fraction,ndvi_mean
TP_0323,16.242719842832777,0.19547237215081734,0.0,0.0,0.8045276278491825,0.45711522091293166
TP_0324,18.096118259160924,0.0,0.0,0.0,1.0,0.3438961384489134
TP_0325,19.28901338677252,0.0,0.0,0.0,1.0,0.3756282274540314
TP_0326,20.01384515783334,0.0,0.0,0.0,1.0,0.36777863614395395
TP_0327,19.86937250180211,0.0,0.0,0.0,1.0,0.2962839709432927
TP_0328,20.96823009549777,0.0,0.0,0.0,1.0,0.16404662108032309
TP_0329,24.179483216037056,0.0,0.0,0.0,1.0,0.1763475065058807
TP_0330,28.22193445400255,0.0,0.0,0.0,1.0,0.1740254028492214
TP_0331,30.481369116910567,0.0,0.0,0.0,1.0,0.34201873151220163
TP_0332,29.205782301753896,0.0,0.0,0.0,1.0,0.44235585115290466
TP_0333,25.74590244779087,0.0,0.0,0.0,1.0,0.41211518842882744
TP_0334,22.86759532120716,0.06336939721792888,0.0,0.0,0.9366306027820711,0.475315930262316
TP_0335,20.514804964301455,0.0030290085821909826,0.0,0.0,0.996970991417809,0.31685320588390775
TP_0336,20.192161659696755,0.0,0.0,0.0,1.0,0.26575099858735074
TP_0337,25.703064734182032,0.0,0.0,0.0,1.0,0.3070218225199854
TP_0338,35.16919303448897,0.0,0.0,0.0,1.0,0.31497536091331996
TP_0339,41.41744690572448,0.0,0.0,0.0,1.0,0.17253365538802573
TP_0340,39.129457778134686,0.0,0.0,0.0,1.0,0.4417343954076534
TP_0341,30.084760201813783,0.0,0.0,0.0,1.0,0.4308499173727262
TP_0342,21.657228250461525,0.0,0.0,0.0,1.0,0.5203382882440214
TP_0343,19.21229926219228,0.0,0.0,0.0,1.0,0.32428989371367084
TP_0344,21.220524525893865,0.0,0.0,0.0,1.0,0.27903370913934944
TP_0345,21.378624073501403,0.0,0.0,0.0,1.0,0.3966597085598265
TP_0346,19.635244306424745,0.0,0.0,0.0,1.0,0.2424589291492687
TP_0347,17.712787683501148,0.05195712954333643,0.0,0.14224137931034478,0.8058014911463188,0.3413170160771844
TP_0348,16.474292908109817,0.0,0.0,0.0,1.0,0.3532131086231774
TP_0349,8.239168370496216,0.00230531786035244,0.15883249325987572,0.0,0.8388621888797719,0.4784285604007306
TP_0350,7.329466581129266,0.08513646181032788,0.8498723738464558,0.0,0.0,0.6229535844505314
TP_0351,6.6552203325956025,0.5131470990427818,0.41898808361007994,0.06786481734713808,0.0,0.6234376756733758
TP_0352,8.330960933847672,0.47622413319197393,0.009659559429850391,0.08689676836690616,0.4272195390112693,0.5408689191804431
TP_0353,13.735558721957155,0.0,0.0,0.0,1.0,0.3802809173612491
TP_0354,18.970513783274157,0.0,0.0,0.0,1.0,0.4332385891184457
TP_0355,20.36498237537427,0.0,0.0,0.0,1.0,0.39178471790199065
TP_0356,19.072537689191,0.0,0.0,0.0,1.0,0.2583252009478575
TP_0357,18.559586555630897,0.0,0.0,0.0,1.0,0.25194150796275583
TP_0358,20.086720524210207,0.0,0.0,0.0,1.0,0.21750534929236234
TP_0359,22.786174930674896,0.0,0.0,0.0,1.0,0.15313754503860166
TP_0360,25.06066344201745,0.0,0.0,0.0,1.0,0.326531506203189
TP_0361,26.017976511966264,0.0,0.0,0.0,1.0,0.2739072031461483
TP_0362,25.973026815690687,0.0,0.0,0.0,1.0,0.3541231280447902
TP_0363,24.879745188744906,0.0,0.0,0.0,1.0,0.4172533752849501
TP_0364,21.485428534046136,0.0,0.0,0.0,1.0,0.30527116677905497
TP_0365,19.256084575902715,0.0,0.0,0.0,1.0,0.36675816661374283
TP_0366,22.197663661503828,0.0,0.0,0.0,1.0,0.2015631404208461
TP_0367,28.879942290255226,0.0,0.0,0.0,1.0,0.43633335696209946
TP_0368,33.97569976253295,0.0,0.0,0.0,1.0,0.43846808985884644
TP_0369,33.507024870763146,0.0,0.0,0.0,1.0,0.34250652649922436
TP_0370,28.281955079541422,0.0,0.0,0.0,1.0,0.3790750360619081
TP_0371,22.83689573622932,0.0,0.0,0.0,1.0,0.4003002974961734
TP_0372,20.28790062253282,0.0,0.0,0.0,1.0,0.3149280109414259
TP_0373,19.970701835648715,0.0,0.0,0.0,1.0,0.24469908359748518
TP_0374,18.998868937167288,0.0,0.0,0.0,1.0,0.37766714232609394
TP_0375,17.84912241529407,0.14850556749365107,0.0,0.07337370580191442,0.7781207267044344,0.42114124132742486
TP_0376,16.85217858147174,0.08594762260002353,0.0,0.6231104479956024,0.2909419294043739,0.43096685714815086
TP_0377,16.385995807634284,0.0,0.0,0.0,1.0,0.29248780760343485
TP_0378,12.163913402051232,0.008575070493259685,0.024643671057205767,0.0,0.9667812584495346,0.40227834373407384
TP_0379,8.574992629293332,0.27344720496894404,0.2727484472049689,0.0,0.4538043478260869,0.4901173305558589
TP_0380,4.439290470021173,0.0,0.898872064276885,0.018425525339925836,0.08270241038318911,0.609243776512189
TP_0381,4.315057830614332,0.0,0.06603260869565217,0.0359083850931677,0.8980590062111803,0.3614870714243746
TP_0382,11.533332250660669,0.0,0.0,0.0,1.0,0.3669187100266398
TP_0383,18.677529801845203,0.0,0.0,0.0,1.0,0.22736193624888806
TP_0384,20.82914831390782,0.0,0.0,0.0,1.0,0.2395981533335827
TP_0385,19.538169892454988,0.0,0.0,0.0,1.0,0.26688854385023036
TP_0386,18.200750011609273,0.0,0.0,0.0,1.0,0.2129767929660454
TP_0387,17.960691620313128,0.0,0.0,0.0,1.0,0.27540515708899616
TP_0388,18.54564736775274,0.0,0.0,0.0,1.0,0.20250217094701026
TP_0389,19.820083653478473,0.0,0.0,0.0,1.0,0.3056525027497243
TP_0390,22.141785509916296,0.0,0.0,0.0,1.0,0.34143644598833156
TP_0391,24.95617950943263,0.0,0.0,0.0,1.0,0.33103683270950557
TP_0392,25.602042345124136,0.0,0.0,0.0,1.0,0.25501969555559056
TP_0393,22.01517608560836,0.0,0.0,0.0,1.0,0.385709344626743
TP_0394,18.769837957539355,0.0,0.0,0.0,1.0,0.07987095542095532
TP_0395,19.55486587041654,0.0,0.0,0.0,1.0,0.09888361373810538
TP_0396,23.465459415322332,0.0,0.0,0.0,1.0,0.4540231993455419
TP_0397,26.99933522536394,0.0,0.0,0.0,1.0,0.36358017718737395
TP_0398,27.632609461643902,0.0,0.0,0.0,1.0,0.4246453178905934
TP_0399,25.563397318572484,0.0,0.0,0.0,1.0,0.46627710125836136
TP_0400,22.650636598571428,0.0,0.0,0.0,1.0,0.42168779641275966
TP_0401,19.597779381982775,0.09565588726270426,0.050817190108311656,0.0,0.8535269226289841,0.5515079759127164
TP_0402,16.42518569096041,0.04271589680210104,0.028194036768113703,0.0,0.9290900664297852,0.42814801800405616
TP_0403,14.510594178053193,0.2356846150859893,0.0,0.13785473038549628,0.6264606545285143,0.4796636961512365
TP_0404,14.759710735384703,0.32984394313967863,0.0,0.5504094561186652,0.11974660074165633,0.5279229016628836
TP_0405,15.552459814492874,0.14785916695780443,0.0,0.29133185823531693,0.5608089748068786,0.4757378362148781
TP_0406,15.77827015408627,0.0,0.0,0.0,1.0,0.44513429793230924
TP_0407,14.599808872416615,0.0012890624999999996,0.0,0.0,0.9987109375000001,0.4130581013066241
TP_0408,11.679709631987102,0.0889604271356784,0.0,0.0,0.9110395728643217,0.520934721844874
TP_0409,7.8716753657632825,0.0010936645574564489,0.0,0.0,0.9989063354425436,0.26543888167803736
TP_0410,7.366407033238682,0.0,0.0,0.0,1.0,0.3040276425553204
TP_0411,12.985284991510564,0.0,0.0,0.0,1.0,0.3624451634421784
TP_0412,18.593296407754696,0.0,0.0,0.0,1.0,0.3009686417766389
TP_0413,21.170530733663725,0.0,0.0,0.0,1.0,0.3198644521440441
TP_0414,21.45823007073235,0.0,0.0,0.0,1.0,0.3926695082894411
TP_0415,20.865312724193753,0.0,0.0,0.0,1.0,0.3533960093167502
TP_0416,19.559351592057915,0.0,0.0,0.0,1.0,0.3047276714346516
TP_0417,17.84780808095658,0.0,0.0,0.0,1.0,0.2306487564041746
TP_0418,17.213295424686027,0.0,0.0,0.0,1.0,0.19905694385298997
TP_0419,19.24218551047146,0.0,0.0,0.0,1.0,0.4154849551669653
TP_0420,22.975116834269095,0.0,0.0,0.0,1.0,0.24904997234122572
TP_0421,24.466041474484292,0.0,0.0,0.0,1.0,0.3603391014403543
TP_0422,21.709261770439372,0.0,0.0,0.0,1.0,0.42862034852508
TP_0423,18.885452536940573,0.0,0.0,0.0,1.0,0.30515535424785295
TP_0424,18.920165984325077,0.0,0.0,0.0,1.0,0.2744456941447411
TP_0425,21.316136704087253,0.0,0.0,0.0,1.0,0.5865027060541387
TP_0426,23.67795668831095,0.0,0.0,0.0,1.0,0.4524463158085123
TP_0427,24.329702318755484,0.0,0.0,0.0,1.0,0.40432219913261247
TP_0428,23.29801008913984,0.0,0.0,0.0,1.0,0.488940853656972
TP_0429,21.067798980311167,0.0,0.0,0.0,1.0,0.44875847013595627
TP_0430,16.796698306373614,0.0,0.13293027638190955,0.0,0.8670697236180904,0.3996936716532566
TP_0431,10.868921181079132,0.0,0.06687238779735166,0.11866723956095464,0.8144603726416936,0.2553988407847778
TP_0432,8.478644976205905,0.449077345897134,0.0,0.3842167255594819,0.16670592854338442,0.5199156228633478
TP_0433,10.942768802362657,0.7972497851394641,0.0,0.05668411594655832,0.14606609891397765,0.778611082887123
TP_0434,14.315979184952376,0.1348041139985868,0.0,0.002394598414069247,0.8628012875873441,0.4186931417415106
TP_0435,14.821060547344391,0.0,0.019921875000000002,0.0013671875000000003,0.9787109375000002,0.44385197612832966
TP_0436,16.21842716505941,0.0,0.0,0.0,1.0,0.5926949753064219
TP_0437,14.848637851130468,0.08008165188034859,0.0,0.0,0.9199183481196515,0.4791852157602516
TP_0438,12.549905122071502,0.0,0.0,0.0,1.0,0.07261369755846214
TP_0439,12.430270876663199,0.0,0.0,0.0,1.0,0.23208648863837772
TP_0440,15.888895738497375,0.0,0.0,0.0,1.0,0.28724728250303333
TP_0441,19.524802593377515,0.0,0.0,0.0,1.0,0.4711861231419812
TP_0442,21.97887383857316,0.0,0.0,0.0,1.0,0.4150342324454359
TP_0443,23.392030981746256,0.0,0.0,0.0,1.0,0.35816307371081674
TP_0444,23.54894065357725,0.0,0.0,0.0,1.0,0.34377008246971236
TP_0445,21.805425568297824,0.0,0.0,0.0,1.0,0.39704308543678674
TP_0446,18.692529637363332,0.0,0.0,0.0,1.0,0.2928795604334338
TP_0447,16.54298724300845,0.0,0.0,0.0,1.0,0.0394629596235541
TP_0448,17.558604316447685,0.0,0.0,0.0,1.0,0.25431256835885246
TP_0449,20.834564006658052,0.0,0.0,0.0,1.0,0.3850454084623457
TP_0450,22.39175513740498,0.0,0.0,0.0,1.0,0.3505585310067678
TP_0451,20.96292441351667,0.0,0.0,0.0,1.0,0.3464621836935542
TP_0452,19.29133652864055,0.0,0.0,0.0,1.0,0.24833807519923912
TP_0453,19.179056846466498,0.0,0.0,0.0,1.0,0.33694065627845055
TP_0454,20.444470034069926,0.0,0.0,0.0,1.0,0.3312634835329259
TP_0455,21.634698579134657,0.0,0.0,0.0,1.0,0.41910104082362964
TP_0456,21.765407049208882,0.0,0.0,0.0,1.0,0.42090744409619063
TP_0457,20.890590909643556,0.0,0.0,0.0,1.0,0.5354972967423391
TP_0458,18.760673501194372,0.0,0.0,0.001679621889769931,0.99832037811023,0.2611823456867135
TP_0459,13.46402925200262,0.0,0.0,0.43017549369871605,0.5698245063012837,0.38047464577131423
TP_0460,6.1415017208671046,0.0,0.0,0.00605397804944733,0.9939460219505527,0.1851239182468042
TP_0461,3.768169112765611,0.5266959798994975,0.0,0.0,0.47330402010050254,0.6541134247722925
TP_0462,7.0101087506828215,0.039879696898679796,0.0,0.018397000234356694,0.9417233028669635,0.33472592811059154
TP_0463,11.751585839293206,0.008517486360246495,0.0,0.7148800879224396,0.2766024257173136,0.13208369033534773
TP_0464,12.72038248412311,0.6536718749999999,0.0,0.22753906249999994,0.1187890625,0.535408458680132
TP_0465,17.372059094557674,0.0,0.0,0.0,1.0,0.3853183938009848
TP_0466,16.982705486550753,0.0,0.0,0.0,1.0,0.4151437169334135
TP_0467,15.678363928229677,0.0,0.0,0.0,1.0,0.3936070565318695
TP_0468,16.292475635316457,0.0,0.0,0.0,1.0,0.4065212730094456
TP_0469,19.65779328135328,0.0,0.0,0.0,1.0,0.27663335185040067
TP_0470,22.954151110387297,0.0,0.0,0.0,1.0,0.2625145786436199
TP_0471,24.63900660761043,0.0,0.0,0.0,1.0,0.28512671651092114
TP_0472,24.938557730097678,0.0,0.0,0.0,1.0,0.30587416066728296
TP_0473,24.289341996878797,0.0,0.0,0.0,1.0,0.21147804080421326
TP_0474,22.719683202162038,0.0,0.0,0.0,1.0,0.3996841079803078
TP_0475,20.483278755389616,0.0,0.0,0.0,1.0,0.41325356863514623
TP_0476,18.668635164326925,0.0,0.0,0.0,1.0,0.28855636427520254
TP_0477,18.40816034024157,0.0,0.0,0.0,1.0,0.2891556230565343
TP_0478,19.441926159139957,0.0,0.0,0.0,1.0,0.3632595480492399
TP_0479,20.0506079660688,0.0,0.0,0.0,1.0,0.34618999056746064
TP_0480,20.012337600094806,0.0,0.0,0.0,1.0,0.36983884240142667
TP_0481,19.895275719497512,0.0,0.0,0.0,1.0,0.22447929221991045
TP_0482,20.080619003791806,0.0,0.0,0.0,1.0,0.2531140911040717
TP_0483,20.567653659248393,0.0,0.0,0.0,1.0,0.2488032573539793
TP_0484,20.693504978190894,0.0,0.0,0.0,1.0,0.28780485711682535
TP_0485,19.960812117878227,0.0,0.0,0.0,1.0,0.26283375010002236
TP_0486,18.528160616208726,0.0,0.0,0.08254707823723548,0.9174529217627645,0.2968017547042603
TP_0487,16.13184686488925,0.0,0.0,0.3280018544274455,0.6719981455725544,0.30372031431078034
TP_0488,10.909188641477169,0.0,0.0,0.030714868170698562,0.9692851318293013,0.14297163346301983
TP_0489,4.575156023855685,0.15082676556946373,0.0,0.0,0.8491732344305362,0.3189701554781956
TP_0490,2.7761314652765257,0.24910686548617578,0.011067101584342962,0.0,0.7398260329294811,0.46109310391332003
TP_0491,3.784236450962407,0.002240766496677484,0.45676866017617046,0.0876989646113429,0.4532916087158089,0.5955014831443379
TP_0492,6.742125477146667,0.6379062633479594,0.02962761620005436,0.33246612045198615,0.0,0.5442194834870776
TP_0493,8.330607309493603,0.9977205115326664,0.0,0.0,0.002279488467333771,0.7861953148318678
TP_0494,16.940496293823884,0.0,0.0,0.0,1.0,0.35081325303691435
TP_0495,17.539467454420052,0.0,0.0,0.0,1.0,0.3725543685471483
TP_0496,17.56069532535854,0.0,0.0,0.0,1.0,0.5006837501961637
TP_0497,19.118401676557987,0.0,0.0,0.0,1.0,0.5219942028405793
TP_0498,22.32239346781458,0.0,0.0,0.0,1.0,0.47057062235100694
TP_0499,25.191417927922878,0.0,0.0,0.0,1.0,0.3672863436827944
TP_0500,26.033308006368905,0.0,0.0,0.0,1.0,0.18846601953932385
TP_0501,25.11900813677115,0.0,0.0,0.0,1.0,0.1772566095666294
TP_0502,23.7363518425855,0.0,0.0,0.0,1.0,0.2544001004991058
TP_0503,22.814650188932397,0.0,0.0,0.0,1.0,0.31019690903051117
TP_0504,22.34412553788125,0.0,0.0,0.0,1.0,0.395035208967923
TP_0505,21.696041548216517,0.0,0.0,0.0,1.0,0.4323077969268869
TP_0506,20.284768807278276,0.0,0.0,0.0,1.0,0.4166015032824455
TP_0507,18.457081770283658,0.0,0.0,0.0,1.0,0.38133392496287105
TP_0508,17.860074520055182,0.0,0.0,0.0,1.0,0.29289344408559725
TP_0509,18.994073124407503,0.0,0.0,0.0,1.0,0.5287659257984003
TP_0510,20.429140959768628,0.0,0.0,0.0,1.0,0.25680379340542886
TP_0511,21.125477241547575,0.0,0.0,0.0,1.0,0.28101092082552187
TP_0512,21.09323230627747,0.0,0.0,0.0,1.0,0.29849499637380794
TP_0513,20.33947742776429,0.005065577632922326,0.0,0.0,0.9949344223670776,0.5809061934865563
TP_0514,18.75791848741289,0.047239479545188125,0.0,0.3297386003985463,0.6230219200562654,0.40838696371523875
TP_0515,16.591290952404233,0.0,0.0,0.25917926565874727,0.7408207343412526,0.21242992997300794
TP_0516,13.849777965392883,0.0,0.0,0.0,1.0,0.0493191399093904
TP_0517,9.425973820336138,0.0,0.0,0.0,1.0,0.3012566029649429
TP_0518,5.139386432342455,0.43049152145033986,0.0,0.0,0.56950847854966,0.5044191300519332
TP_0519,3.0085874964634356,0.8449183160540372,0.009896324222431668,0.0,0.14518535972353128,0.8015716202019989
TP_0520,2.594533746514181,0.44603782432009986,0.373593310409503,0.0,0.18036886527039694,0.7104197130925027
TP_0521,2.587425626673347,1.0,0.0,0.0,0.0,0.840862861317969
TP_0522,3.946001932746955,0.9977727414817131,0.0,0.0,0.0022272585182869643,0.793251194100281
TP_0523,11.502639753594377,0.028128743093388964,0.0,0.0,0.9718712569066108,0.4478778815653603
TP_0524,13.742028043291494,0.27859112267484754,0.0,0.0,0.7214088773251524,0.3689440489473241
TP_0525,17.030802061288586,0.0,0.0,0.0,1.0,0.5155861443492235
TP_0526,19.28107719442123,0.0,0.0,0.1720187939269211,0.8279812060730788,0.32654928853825654
TP_0527,18.650930812222516,0.0,0.0,0.0,1.0,0.17742571968881635
TP_0528,17.82688176512486,0.0,0.0,0.0,1.0,0.5151719690250182
TP_0529,18.437393458688582,0.0,0.0,0.0,1.0,0.35805635953832926
TP_0530,20.079849444409287,0.0,0.0,0.0,1.0,0.287443511712921
TP_0531,21.69777948532731,0.0,0.0,0.0,1.0,0.34411263312312435
TP_0532,22.53258902013859,0.0,0.0,0.0,1.0,0.3132794747534753
TP_0533,22.491440948901413,0.0,0.0,0.0,1.0,0.3495534817607118
TP_0534,21.83615905550786,0.0,0.0,0.0,1.0,0.3948212828255593
TP_0535,20.147581676943037,0.0,0.0,0.0,1.0,0.3734392307993737
TP_0536,17.512184718433733,0.0,0.0,0.0,1.0,0.28014958042297894
TP_0537,16.699163232757193,2.7045823352136604E-4,0.0,0.0,0.9997295417664784,0.38034874433530924
TP_0538,18.24313333967691,0.11731583239485845,0.0,0.0,0.8826841676051416,0.5630875736042238
TP_0539,20.21588728270255,0.0,0.0,0.0,1.0,0.5265277949065528
TP_0540,20.932008805064395,0.0,0.0,0.0,1.0,0.48054751565024706
TP_0541,20.314958820893523,0.0,0.0,0.0,1.0,0.44144255025874296
TP_0542,18.97190728643807,0.02038676607642124,0.0,0.06484933209071138,0.9147639018328674,0.5841418749092246
TP_0543,17.386892128572967,0.006762239653773329,0.0,0.28374357587232885,0.7094941844738979,0.1222429344142628
TP_0544,15.854195400512378,0.0,0.0,0.0,1.0,0.12252743661649004
TP_0545,14.034547235468104,0.0,0.0,0.0,1.0,0.12018637351226476
TP_0546,10.821238947212791,0.0,0.0,0.0,1.0,0.35804889484847874
TP_0547,7.915692174360511,0.0062589344357300136,0.0,0.0,0.9937410655642699,0.41865488029945386
TP_0548,5.553897613645535,0.031962406307041044,0.0,0.0,0.9680375936929589,0.48406727397283583
TP_0549,4.269928108171849,0.2849304482225655,0.0,0.0,0.7150695517774343,0.5153868519949504
TP_0550,2.438053895516768,0.9998835132406617,0.0,0.0,1.1648675933835518E-4,0.8513353292250355
TP_0551,3.732162719448873,1.0,0.0,0.0,0.0,0.8270894116102194
TP_0552,4.756601472938579,0.22647552829967582,0.0,0.0,0.7735244717003242,0.47894137631548955
TP_0553,6.993197433800541,0.7845954540101284,0.0,0.0,0.21540454598987166,0.6181196796072765
TP_0554,15.457475497878061,0.473340885121675,0.0,0.0248427795789227,0.5018163352994024,0.5647811890189746
TP_0555,17.966590392848357,0.0033761237388607542,0.0,0.2515604757979036,0.7450634004632356,0.29632273232714695
TP_0556,13.012925136537248,0.0,0.0,0.0,1.0,0.3266570451097459
TP_0557,7.886505014009637,0.0,0.0,0.0,1.0,0.5081073890825735
TP_0558,8.309451780887319,0.0,0.0,0.0,1.0,0.20751121444286583
TP_0559,13.430987451951921,0.0,0.0,0.0,1.0,0.30855303003229134
TP_0560,19.13288247786463,0.0,0.0,0.0,1.0,0.25886381788866586
TP_0561,22.008702614921923,0.0,0.0,0.0,1.0,0.16099136280330845
TP_0562,21.730606553107496,0.0,0.0,0.0,1.0,0.1893336573034622
TP_0563,20.509071751424052,0.0,0.0,0.0,1.0,0.3569751474095275
TP_0564,19.104893471524132,0.0,0.0,0.0,1.0,0.1625246046073183
TP_0565,17.16266675164459,0.0,0.0,0.0,1.0,0.21505706880960668
TP_0566,16.674014550039107,0.0,0.0,0.0,1.0,0.4334182736814276
TP_0567,18.11815989385789,0.021277431005378246,0.0,0.0,0.9787225689946217,0.4537289447027561
TP_0568,19.912954857904225,0.0,0.0,0.0,1.0,0.4462678528426978
TP_0569,20.448154728059333,0.0,0.0,0.0,1.0,0.33565506965536257
TP_0570,19.5643937509507,0.0,0.0,0.0,1.0,0.3206670808653741
TP_0571,18.092425297028456,0.0,0.0,0.0,1.0,0.32838897409331913
TP_0572,16.86612491458654,0.0,0.0,0.0012499999999999998,0.99875,0.1994253303641431
TP_0573,16.205750220310136,0.0,0.0,0.0,1.0,0.1827252691711821
TP_0574,15.412650030972193,0.0,0.0,0.0,1.0,0.3620481495161041
TP_0575,13.368257616037171,0.0,0.0,0.0,1.0,0.13723166211263088
TP_0576,11.317695293079346,0.0,0.0,0.0,1.0,0.2841975842770478
TP_0577,9.652878141582907,0.0,0.0,0.0,1.0,0.22182122934457577
TP_0578,8.83930970825193,0.0,0.0,0.0,1.0,0.3762956776854551
TP_0579,8.664880853770878,0.713719332679097,0.0,0.0,0.2862806673209028,0.6417856629421445
TP_0580,9.175955103177644,1.0,0.0,0.0,0.0,0.7307222656028385
TP_0581,4.048391109881202,0.22704370581572475,0.0,0.0,0.7729562941842752,0.2662829888673377
TP_0582,4.952405513713411,0.999254141477585,0.0,0.0,7.458585224150114E-4,0.8046688728380714
TP_0583,16.938285837470715,0.9900398406374502,0.0,0.0,0.009960159362549799,0.6780306839745026
TP_0584,19.391959349957013,0.4447497546614327,0.0,0.0,0.5126987242394505,0.4610033394764849
TP_0585,13.284045513275105,0.18720462445807132,0.0,0.0,0.8127953755419284,0.3890015161054755
TP_0586,6.672867717527665,0.1033169774288518,0.0,0.0,0.8966830225711482,0.4108493787814744
TP_0587,6.3146850152628655,0.0,0.0,0.17807898128979338,0.8219210187102066,0.3689373077495594
TP_0588,11.65048382872337,5.103042198233562E-4,0.0,0.0,0.9994896957801767,0.37106176670243446
TP_0589,18.054322290118805,0.005038668853995782,0.0,0.0,0.9949613311460043,0.39787811100269027
TP_0590,21.461985731521686,0.26523002041136756,0.0,0.0,0.7347699795886325,0.38433575793733843
TP_0591,21.36424807906151,0.06046875,0.0,0.0,0.93953125,0.44828851567047695
TP_0592,20.34596216666452,0.0,0.0,0.0,1.0,0.3582507939026283
TP_0593,19.510756972525154,0.0,0.0,0.0,1.0,0.31441315087002114
TP_0594,18.352624061269378,0.0,0.0,0.0,1.0,0.368331399748956
TP_0595,18.331652816117426,0.006601304636537635,0.0,0.0,0.9933986953634624,0.4334096767219272
TP_0596,19.744036463054414,0.13350867551228704,0.0,0.0,0.8664913244877129,0.45312532619062384
TP_0597,21.50266925391753,0.0,0.0,0.0,1.0,0.26113922041784227
TP_0598,22.568637028251125,0.0,0.0,0.0,1.0,0.22872287755205092
TP_0599,22.7639092565393,0.0,0.0,0.0,1.0,0.2883141404052898
TP_0600,22.17134712301597,0.0,0.0,0.0,1.0,0.08669076064536221
TP_0601,20.526752922162412,0.0,0.0,0.0,1.0,0.2455131816244619
TP_0602,17.85759948023805,0.0,0.0,0.0,1.0,0.30583061296903347
TP_0603,14.901666871943783,0.06100609279800031,0.0,0.0,0.9389939072019997,0.5125649523697141
TP_0604,12.874063624990512,0.0,0.0,0.0,1.0,0.22452282900745443
TP_0605,11.996064406263697,0.0,0.0,0.0,1.0,0.28749959264836245
TP_0606,11.27500079976554,0.0,0.0,0.0,1.0,0.24395348889165552
TP_0607,10.970534052188908,0.0,0.0,0.0,1.0,0.26804033849594094
TP_0608,10.97930644623028,0.06704875559393893,0.0,0.0,0.9329512444060611,0.3248397296842594
TP_0609,11.167877673469535,0.3429028982110773,0.0,0.0,0.6570971017889227,0.630699675140728
TP_0610,9.911780282082397,0.0,0.0,0.0,1.0,0.0752368779642152
TP_0611,14.103234122169056,0.21128456042249147,0.0,0.0,0.7887154395775086,0.33680271663937683
TP_0612,20.760491963258286,0.25869397217928897,0.0,0.0,0.7413060278207109,0.417630535020144
TP_0613,22.86674380931992,0.36109816713264986,0.0,0.0,0.6046132339235787,0.46300812462758284
TP_0614,18.489296878106824,0.5057759919638374,0.0,0.0,0.4619248155159758,0.4955449056117339
TP_0615,13.278939473217928,0.058830382106244174,0.0,0.0,0.9411696178937559,0.38315398477784823
TP_0616,12.07429701570998,0.0,0.0,0.267243711117122,0.732756288882878,0.3777275531119205
TP_0617,14.837608798556621,0.0072224595192793084,0.0,0.0,0.9927775404807208,0.422707728022543
TP_0618,18.667811232114307,0.6189721792890263,0.0,0.0,0.3810278207109737,0.686039842063553
TP_0619,20.934184339490358,0.15026208503203262,0.0,0.0,0.8497379149679672,0.4800702192386327
TP_0620,21.261457251117008,0.0,0.0,0.0,1.0,0.4168667577952356
TP_0621,21.103485857652572,0.0,0.0,0.0,1.0,0.28735394482107507
TP_0622,21.07420410173937,0.0,0.0,0.0,1.0,0.26501582711432015
TP_0623,20.726107226132083,0.0,0.0,0.0,1.0,0.2857569161625175
TP_0624,21.27247451504242,0.0,0.0,0.0,1.0,0.2971089524045718
TP_0625,22.68493694539172,0.0,0.0,0.0,1.0,0.3269104869839615
TP_0626,24.462234470980597,0.0,0.0,0.0,1.0,0.1450193838845469
TP_0627,26.483968721483386,0.0,0.0,0.0,1.0,0.13052350459892506
TP_0628,28.69140580715552,0.0,0.0,0.0,1.0,0.21406353279185283
TP_0629,29.840889698944416,0.0,0.0,0.20510231817652308,0.794897681823477,0.130713434709383
TP_0630,27.38865057520499,0.0,0.0,0.02727869865924809,0.9727213013407517,0.2728726551898157
TP_0631,20.622053821966475,0.0,0.0,0.0,1.0,0.37272659929517615
TP_0632,12.946817770889334,0.028320840738737342,0.0,0.0,0.9716791592612627,0.4094172860362677
TP_0633,9.916504249115006,0.0,0.0,0.0,1.0,0.40954423241972077
TP_0634,10.107331148938108,0.0,0.0,0.0,1.0,0.3571497672692564
TP_0635,10.351165575535061,0.0,0.0,0.0,1.0,0.34627994059667144
TP_0636,10.566121190331522,0.0,0.0,0.0,1.0,0.3092491724746559
TP_0637,10.845929403135454,0.0,0.0,0.0,1.0,0.2688372926110748
TP_0638,11.097286492732374,0.0,0.0,0.0,1.0,0.2172220538955977
TP_0639,13.703351216347714,0.0,0.0,0.0,1.0,0.10247021343254115
TP_0640,17.710321055393415,0.0,0.0,0.0,1.0,0.19744180976526515
TP_0641,23.25063172397335,0.0,0.0,0.0,1.0,0.19535138957046688
TP_0642,25.053496239369398,0.0,0.0,0.0,1.0,0.28926118836120973
TP_0643,22.028940787126043,0.0,0.0,0.0,1.0,0.23887422332438496
TP_0644,17.952264706674473,0.0,0.0,0.0,1.0,0.29082744593422716
TP_0645,16.0495134198605,0.0,0.0,0.0,1.0,0.3217959728996012
TP_0646,16.59029931914232,0.0,0.0,0.0,1.0,0.39713445709698114
TP_0647,18.12270962682839,0.09085225274510568,0.0,0.0,0.9091477472548942,0.4892359256789428
TP_0648,19.35708051576811,0.0,0.0,0.0,1.0,0.33090672019917416
TP_0649,20.143379034866342,0.0,0.0,0.0,1.0,0.3564456666191225
TP_0650,20.89869489080354,0.0,0.0,0.0,1.0,0.28947119102794877
