dataset,model,event_threshold_c,threshold_c,precision,recall,f1,tp,fp,fn,tn,n_pos,n_pred_pos
hourly_max,M7_compact_weather_ridge,31.0,27.9,0.331255313119864,0.9774247491638796,0.4948148148148148,1169,2360,27,6917,1196,3529
hourly_max,M7_compact_weather_ridge,31.0,27.95,0.3349584169773444,0.9765886287625418,0.49882553918428363,1168,2319,28,6958,1196,3487
hourly_max,M7_compact_weather_ridge,31.0,28.0,0.33826945412311266,0.9740802675585284,0.502155172413793,1165,2279,31,6998,1196,3444
hourly_max,M7_compact_weather_ridge,31.0,28.05,0.3442962962962963,0.9715719063545151,0.5084226646248087,1162,2213,34,7064,1196,3375
hourly_max,M7_compact_weather_ridge,31.0,28.1,0.35048426150121065,0.9682274247491639,0.5146666666666667,1158,2146,38,7131,1196,3304
hourly_max,M7_compact_weather_ridge,31.0,28.15,0.3552064078866297,0.9640468227424749,0.5191355245384962,1153,2093,43,7184,1196,3246
hourly_max,M7_compact_weather_ridge,31.0,28.2,0.3594873397936855,0.9615384615384616,0.5233219567690558,1150,2049,46,7228,1196,3199
hourly_max,M7_compact_weather_ridge,31.0,28.25,0.36334913112164297,0.9615384615384616,0.527401972024765,1150,2015,46,7262,1196,3165
hourly_max,M7_compact_weather_ridge,31.0,28.3,0.36694320357370774,0.9615384615384616,0.5311778290993072,1150,1984,46,7293,1196,3134
hourly_max,M7_compact_weather_ridge,31.0,28.35,0.3713270907329674,0.9615384615384616,0.5357558816678313,1150,1947,46,7330,1196,3097
hourly_max,M7_compact_weather_ridge,31.0,28.4,0.37422512234910277,0.9590301003344481,0.5383712743487444,1147,1918,49,7359,1196,3065
hourly_max,M7_compact_weather_ridge,31.0,28.45,0.37819025522041766,0.9540133779264214,0.5416567766437218,1141,1876,55,7401,1196,3017
hourly_max,M7_compact_weather_ridge,31.0,28.5,0.3852403520649966,0.9515050167224081,0.5484337349397591,1138,1816,58,7461,1196,2954
hourly_max,M7_compact_weather_ridge,31.0,28.55,0.3922996878251821,0.9456521739130435,0.5545476832556999,1131,1752,65,7525,1196,2883
hourly_max,M7_compact_weather_ridge,31.0,28.6,0.39729921819474057,0.9347826086956522,0.5576059850374065,1118,1696,78,7581,1196,2814
hourly_max,M7_compact_weather_ridge,31.0,28.65,0.40267244492596604,0.9322742474916388,0.562421185372005,1115,1654,81,7623,1196,2769
hourly_max,M7_compact_weather_ridge,31.0,28.7,0.40875643855776306,0.9289297658862876,0.5677056719468574,1111,1607,85,7670,1196,2718
hourly_max,M7_compact_weather_ridge,31.0,28.75,0.4150731158605174,0.9255852842809364,0.5731296919492622,1107,1560,89,7717,1196,2667
hourly_max,M7_compact_weather_ridge,31.0,28.8,0.41811978771796815,0.9222408026755853,0.5753781950965049,1103,1535,93,7742,1196,2638
hourly_max,M7_compact_weather_ridge,31.0,28.85,0.4221105527638191,0.9130434782608695,0.577319587628866,1092,1495,104,7782,1196,2587
hourly_max,M7_compact_weather_ridge,31.0,28.9,0.42716146861429133,0.9046822742474916,0.5803164387235183,1082,1451,114,7826,1196,2533
hourly_max,M7_compact_weather_ridge,31.0,28.95,0.4301810865191147,0.8938127090301003,0.5808204292311872,1069,1416,127,7861,1196,2485
hourly_max,M7_compact_weather_ridge,31.0,29.0,0.4324435318275154,0.8804347826086957,0.5800055081244836,1053,1382,143,7895,1196,2435
hourly_max,M7_compact_weather_ridge,31.0,29.05,0.437944003343084,0.8762541806020067,0.5840066870994706,1048,1345,148,7932,1196,2393
hourly_max,M7_compact_weather_ridge,31.0,29.1,0.4423728813559322,0.8729096989966555,0.5871766029246345,1044,1316,152,7961,1196,2360
hourly_max,M7_compact_weather_ridge,31.0,29.15,0.4466983167889512,0.8653846153846154,0.5892399658411615,1035,1282,161,7995,1196,2317
hourly_max,M7_compact_weather_ridge,31.0,29.2,0.45171202809482003,0.8603678929765887,0.5924006908462868,1029,1249,167,8028,1196,2278
hourly_max,M7_compact_weather_ridge,31.0,29.25,0.45629762438368443,0.8511705685618729,0.5941056317478844,1018,1213,178,8064,1196,2231
hourly_max,M7_compact_weather_ridge,31.0,29.3,0.4608337150710032,0.8411371237458194,0.5954424385912992,1006,1177,190,8100,1196,2183
hourly_max,M7_compact_weather_ridge,31.0,29.35,0.46638655462184875,0.8352842809364549,0.5985620131815459,999,1143,197,8134,1196,2142
hourly_max,M7_compact_weather_ridge,31.0,29.4,0.4713740458015267,0.8260869565217391,0.6002430133657352,988,1108,208,8169,1196,2096
hourly_max,M7_compact_weather_ridge,31.0,29.45,0.4749015748031496,0.8068561872909699,0.5978934324659232,965,1067,231,8210,1196,2032
hourly_max,M7_compact_weather_ridge,31.0,29.5,0.48200709579320833,0.7951505016722408,0.6001893341748187,951,1022,245,8255,1196,1973
hourly_max,M7_compact_weather_ridge,31.0,29.55,0.48589341692789967,0.7775919732441472,0.5980707395498392,930,984,266,8293,1196,1914
hourly_max,M7_compact_weather_ridge,31.0,29.6,0.4876873661670236,0.7617056856187291,0.5946475195822455,911,957,285,8320,1196,1868
hourly_max,M7_compact_weather_ridge,31.0,29.65,0.4930901050304035,0.745819397993311,0.5936772046589018,892,917,304,8360,1196,1809
hourly_max,M7_compact_weather_ridge,31.0,29.7,0.5005681818181819,0.7366220735785953,0.5960757780784844,881,879,315,8398,1196,1760
hourly_max,M7_compact_weather_ridge,31.0,29.75,0.502913752913753,0.7215719063545151,0.5927197802197802,863,853,333,8424,1196,1716
hourly_max,M7_compact_weather_ridge,31.0,29.8,0.5087191822008419,0.7073578595317725,0.5918153200419727,846,817,350,8460,1196,1663
hourly_max,M7_compact_weather_ridge,31.0,29.85,0.5114127082048119,0.6931438127090301,0.5885694000709976,829,792,367,8485,1196,1621
hourly_max,M7_compact_weather_ridge,31.0,29.9,0.5180265654648957,0.6847826086956522,0.5898451566438603,819,762,377,8515,1196,1581
hourly_max,M7_compact_weather_ridge,31.0,29.95,0.5236859182349124,0.6747491638795987,0.5896967482645232,807,734,389,8543,1196,1541
hourly_max,M7_compact_weather_ridge,31.0,30.0,0.5344594594594595,0.6613712374581939,0.5911808669656203,791,689,405,8588,1196,1480
hourly_max,M7_compact_weather_ridge,31.0,30.05,0.5451364590622814,0.6513377926421404,0.5935238095238096,779,650,417,8627,1196,1429
hourly_max,M7_compact_weather_ridge,31.0,30.1,0.5542774982027319,0.6446488294314381,0.5960572091225357,771,620,425,8657,1196,1391
hourly_max,M7_compact_weather_ridge,31.0,30.15,0.5625,0.6321070234113713,0.5952755905511811,756,588,440,8689,1196,1344
hourly_max,M7_compact_weather_ridge,31.0,30.2,0.5639269406392694,0.6195652173913043,0.5904382470119521,741,573,455,8704,1196,1314
hourly_max,M7_compact_weather_ridge,31.0,30.25,0.5718799368088467,0.6053511705685619,0.5881397238017871,724,542,472,8735,1196,1266
hourly_max,M7_compact_weather_ridge,31.0,30.3,0.5810147299509002,0.5936454849498328,0.5872622001654261,710,512,486,8765,1196,1222
hourly_max,M7_compact_weather_ridge,31.0,30.35,0.5939655172413794,0.5760869565217391,0.5848896434634974,689,471,507,8806,1196,1160
hourly_max,M7_compact_weather_ridge,31.0,30.4,0.6,0.5493311036789298,0.5735486687036229,657,438,539,8839,1196,1095
hourly_max,M7_compact_weather_ridge,31.0,30.45,0.6055133079847909,0.532608695652174,0.5667259786476868,637,415,559,8862,1196,1052
hourly_max,M7_compact_weather_ridge,31.0,30.5,0.6139817629179332,0.5066889632107023,0.5551992670636738,606,381,590,8896,1196,987
hourly_max,M7_compact_weather_ridge,31.0,30.55,0.6212765957446809,0.4882943143812709,0.5468164794007491,584,356,612,8921,1196,940
hourly_max,M7_compact_weather_ridge,31.0,30.6,0.6234213547646383,0.4540133779264214,0.5253991291727141,543,328,653,8949,1196,871
hourly_max,M7_compact_weather_ridge,31.0,30.65,0.6354679802955665,0.431438127090301,0.5139442231075697,516,296,680,8981,1196,812
hourly_max,M7_compact_weather_ridge,31.0,30.7,0.6529801324503312,0.4122073578595318,0.5053818554587391,493,262,703,9015,1196,755
hourly_max,M7_compact_weather_ridge,31.0,30.75,0.6685714285714286,0.391304347826087,0.4936708860759494,468,232,728,9045,1196,700
hourly_max,M7_compact_weather_ridge,31.0,30.8,0.6847826086956522,0.36872909698996653,0.47934782608695653,441,203,755,9074,1196,644
hourly_max,M7_compact_weather_ridge,31.0,30.85,0.7190226876090751,0.34448160535117056,0.46579988694177504,412,161,784,9116,1196,573
hourly_max,M7_compact_weather_ridge,31.0,30.9,0.7332053742802304,0.3193979933110368,0.44496214327315087,382,139,814,9138,1196,521
hourly_max,M7_compact_weather_ridge,31.0,30.95,0.7733050847457628,0.30518394648829433,0.43764988009592326,365,107,831,9170,1196,472
hourly_max,M7_compact_weather_ridge,31.0,31.0,0.7878048780487805,0.270066889632107,0.40224159402241594,323,87,873,9190,1196,410
hourly_max,M7_compact_weather_ridge,31.0,31.05,0.8015665796344648,0.25668896321070234,0.3888537048765041,307,76,889,9201,1196,383
hourly_max,M7_compact_weather_ridge,31.0,31.1,0.8060941828254847,0.24331103678929766,0.37379576107899803,291,70,905,9207,1196,361
hourly_max,M7_compact_weather_ridge,31.0,31.15,0.8042813455657493,0.21989966555183946,0.345370978332239,263,64,933,9213,1196,327
hourly_max,M7_compact_weather_ridge,31.0,31.2,0.8066666666666666,0.20234113712374582,0.3235294117647059,242,58,954,9219,1196,300
hourly_max,M7_compact_weather_ridge,31.0,31.25,0.7956989247311828,0.18561872909698995,0.30101694915254235,222,57,974,9220,1196,279
hourly_max,M7_compact_weather_ridge,31.0,31.3,0.8072289156626506,0.16806020066889632,0.2782006920415225,201,48,995,9229,1196,249
hourly_max,M7_compact_weather_ridge,31.0,31.35,0.8348623853211009,0.15217391304347827,0.25742574257425743,182,36,1014,9241,1196,218
hourly_max,M7_compact_weather_ridge,31.0,31.4,0.8652849740932642,0.13963210702341136,0.24046076313894885,167,26,1029,9251,1196,193
hourly_max,M7_compact_weather_ridge,31.0,31.45,0.8554913294797688,0.12374581939799331,0.2162162162162162,148,25,1048,9252,1196,173
hourly_max,M7_compact_weather_ridge,31.0,31.5,0.8456375838926175,0.10535117056856187,0.18736059479553901,126,23,1070,9254,1196,149
hourly_max,M7_compact_weather_ridge,31.0,31.55,0.88,0.09197324414715718,0.16654049962149886,110,15,1086,9262,1196,125
hourly_max,M7_compact_weather_ridge,31.0,31.6,0.8990825688073395,0.08193979933110368,0.15019157088122606,98,11,1098,9266,1196,109
hourly_max,M7_compact_weather_ridge,31.0,31.65,0.8888888888888888,0.06688963210702341,0.12441679626749612,80,10,1116,9267,1196,90
hourly_max,M7_compact_weather_ridge,31.0,31.7,0.8873239436619719,0.052675585284280936,0.09944751381215469,63,8,1133,9269,1196,71
hourly_max,M7_compact_weather_ridge,31.0,31.75,0.8769230769230769,0.047658862876254184,0.09040444091990484,57,8,1139,9269,1196,65
hourly_max,M7_compact_weather_ridge,31.0,31.8,0.8518518518518519,0.038461538461538464,0.0736,46,8,1150,9269,1196,54
hourly_max,M7_compact_weather_ridge,31.0,31.85,0.8333333333333334,0.033444816053511704,0.06430868167202572,40,8,1156,9269,1196,48
hourly_max,M7_compact_weather_ridge,31.0,31.9,0.8333333333333334,0.02508361204013378,0.0487012987012987,30,6,1166,9271,1196,36
hourly_max,M7_compact_weather_ridge,31.0,31.95,0.8148148148148148,0.01839464882943144,0.035977105478331974,22,5,1174,9272,1196,27
hourly_max,M7_compact_weather_ridge,31.0,32.0,0.8333333333333334,0.016722408026755852,0.03278688524590164,20,4,1176,9273,1196,24
hourly_max,M7_compact_weather_ridge,31.0,32.05,0.8461538461538461,0.00919732441471572,0.018196856906534328,11,2,1185,9275,1196,13
hourly_max,M7_compact_weather_ridge,31.0,32.1,0.6,0.002508361204013378,0.004995836802664446,3,2,1193,9275,1196,5
hourly_max,M7_compact_weather_ridge,31.0,32.15,0.6,0.002508361204013378,0.004995836802664446,3,2,1193,9275,1196,5
hourly_max,M7_compact_weather_ridge,31.0,32.2,0.5,0.0016722408026755853,0.003333333333333333,2,2,1194,9275,1196,4
hourly_max,M7_compact_weather_ridge,31.0,32.25,0.5,0.0008361204013377926,0.0016694490818030048,1,1,1195,9276,1196,2
hourly_max,M7_compact_weather_ridge,31.0,32.3,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.35,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.4,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.45,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.5,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.55,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.6,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.65,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.7,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.75,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.8,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.85,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.9,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,32.95,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.0,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.05,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.1,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.15,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.2,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.25,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.3,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.35,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.4,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.45,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.5,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.55,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.6,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.65,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.7,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.75,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.8,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.85,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.9,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,33.95,,0.0,,0,0,1196,9277,1196,0
hourly_max,M7_compact_weather_ridge,31.0,34.0,,0.0,,0,0,1196,9277,1196,0
